DateTime,CustomerID,ProductCategory,CampaignID,AdPlatform,Impressions,Clicks,Conversions,ConversionValue
30-05-2023 22:00,7862,Smartphones,168,Instagram,7,1,0,0
24-03-2023 12:00,8340,Smartphones,111,Google,2,1,0,0
08-05-2023 8:00,8635,Smartphones,176,Instagram,4,1,1,71
02-02-2023 23:00,2043,Laptops,166,Google,8,0,0,0
13-08-2023 14:00,4042,Smartphones,156,Google,4,0,0,0
04-10-2023 11:00,1814,Home Entertainment,118,Instagram,8,0,0,0
04-04-2023 23:00,6622,Accessories,189,Instagram,4,0,0,0
31-05-2023 10:00,8332,Accessories,129,Google,9,0,0,0
08-03-2023 23:00,1309,Accessories,191,Twitter,1,0,0,0
04-08-2023 19:00,7661,Laptops,178,Google,6,1,0,0
01-10-2023 21:00,5227,Laptops,117,Facebook,1,0,0,0
11-02-2023 0:00,2877,Wearables,162,Instagram,6,0,0,0
29-08-2023 16:00,3486,Accessories,106,Facebook,4,1,0,0
03-06-2023 4:00,7886,Accessories,159,Facebook,8,1,1,359
21-05-2023 20:00,5835,Home Entertainment,177,Google,8,0,0,0
29-12-2023 23:00,1794,Accessories,187,Google,9,0,0,0
13-02-2023 18:00,7786,Laptops,162,Google,7,1,0,0
01-06-2023 9:00,5014,Smartphones,156,Facebook,8,1,0,0
22-09-2023 06:00,8392,Laptops,187,Facebook,3,0,0,0
09-02-2023 23:00,6353,Home Entertainment,174,Instagram,4,1,1,324
10-09-2023 11:00,4407,Smartphones,138,Google,4,0,0,0
24-08-2023 15:00,1974,Smartphones,142,Instagram,6,0,0,0
06-07-2023 9:00,5237,Wearables,155,Facebook,7,1,0,0
03-05-2023 18:00,8248,Laptops,109,Facebook,9,1,1,66
18-11-2023 21:00,5369,Smartphones,196,Google,6,1,0,0
22-01-2023 22:00,9050,Wearables,119,Google,2,0,0,0
15-05-2023 08:00,1464,Accessories,163,Instagram,7,0,0,0
20-03-2023 03:00,6327,Laptops,138,Google,9,1,0,0
15-03-2023 11:00,6415,Smartphones,185,Google,8,1,0,0
30-12-2023 00:00,9115,Accessories,198,Twitter,4,0,0,0
30-08-2023 13:00,1287,Wearables,127,Twitter,2,1,0,0
23-10-2023 19:00,4195,Wearables,199,Google,8,1,0,0
01-08-2023 21:00,2992,Accessories,129,Facebook,6,0,0,0
04-10-2023 20:00,8450,Laptops,157,Facebook,8,1,0,0
05-01-2023 20:00,3925,Wearables,169,Facebook,9,1,0,0
12-04-2023 9:00,2120,Accessories,161,Google,3,1,0,0
16-08-2023 15:00,6310,Wearables,100,Facebook,8,1,0,0
25-01-2023 07:00,1446,Smartphones,167,Facebook,8,1,1,201
24-12-2023 18:00,7627,Accessories,124,Facebook,5,1,0,0
07-06-2023 20:00,3896,Home Entertainment,138,Instagram,6,1,1,283
23-06-2023 15:00,1721,Laptops,110,Google,5,0,0,0
19-12-2023 17:00,3163,Home Entertainment,158,Facebook,6,0,0,0
27-02-2023 21:00,4980,Laptops,136,Instagram,1,0,0,0
15-12-2023 05:00,5502,Laptops,175,Twitter,2,1,0,0
14-09-2023 10:00,2725,Wearables,128,Facebook,8,0,0,0
14-08-2023 20:00,9885,Smartphones,197,Facebook,1,0,0,0
27-03-2023 03:00,4413,Accessories,181,Instagram,9,0,0,0
24-06-2023 21:00,1494,Smartphones,108,Google,7,1,0,0
26-05-2023 16:00,1947,Accessories,145,Facebook,1,1,1,65
02-02-2023 10:00,1022,Wearables,175,Google,5,0,0,0
09-01-2023 21:00,2128,Smartphones,108,Facebook,2,1,0,0
06-06-2023 18:00,1557,Smartphones,164,Instagram,1,0,0,0
08-10-2023 11:00,4730,Home Entertainment,170,Google,1,0,0,0
10-05-2023 21:00,6341,Wearables,141,Instagram,5,1,0,0
30-08-2023 07:00,7998,Wearables,133,Google,4,1,0,0
24-04-2023 08:00,8182,Laptops,195,Google,5,0,0,0
09-09-2023 23:00,8034,Accessories,127,Instagram,6,0,0,0
01-12-2023 16:00,2656,Home Entertainment,189,Google,1,1,0,0
01-01-2023 1:00,5173,Laptops,199,Facebook,2,1,0,0
23-09-2023 08:00,6441,Wearables,160,Google,2,0,0,0
23-03-2023 05:00,9998,Smartphones,139,Google,5,1,1,189
08-10-2023 12:00,4312,Laptops,153,Facebook,9,0,0,0
23-11-2023 09:00,9645,Laptops,158,Google,7,1,1,57
08-02-2023 5:00,3324,Laptops,177,Facebook,4,0,0,0
13-05-2023 06:00,6595,Smartphones,144,Twitter,5,0,0,0
20-10-2023 06:00,6984,Laptops,194,Instagram,7,0,0,0
04-01-2023 17:00,3511,Smartphones,179,Instagram,9,0,0,0
13-03-2023 05:00,1362,Laptops,138,Google,7,1,0,0
07-05-2023 17:00,4454,Laptops,141,Instagram,2,0,0,0
05-01-2023 9:00,3798,Laptops,110,Instagram,4,0,0,0
26-12-2023 03:00,5620,Home Entertainment,174,Twitter,4,1,0,0
20-03-2023 23:00,4255,Smartphones,137,Google,9,1,0,0
11-09-2023 18:00,2217,Wearables,156,Instagram,8,1,1,172
21-12-2023 12:00,2485,Laptops,111,Google,6,1,1,490
11-09-2023 10:00,6349,Smartphones,141,Google,8,1,0,0
27-01-2023 10:00,8195,Smartphones,162,Facebook,7,1,1,254
22-03-2023 05:00,8750,Home Entertainment,108,Instagram,8,0,0,0
27-03-2023 16:00,7079,Wearables,121,Google,7,0,0,0
16-10-2023 05:00,9035,Smartphones,137,Google,2,1,1,477
12-05-2023 0:00,2507,Smartphones,172,Google,6,0,0,0
24-01-2023 00:00,2003,Accessories,156,Google,4,1,1,412
13-08-2023 07:00,7403,Laptops,166,Google,4,1,0,0
12-06-2023 23:00,1925,Home Entertainment,198,Twitter,6,1,1,168
22-05-2023 05:00,9275,Wearables,129,Instagram,8,0,0,0
18-12-2023 18:00,7583,Wearables,125,Google,5,1,0,0
12-04-2023 6:00,4927,Smartphones,171,Google,3,1,0,0
20-01-2023 02:00,1985,Smartphones,153,Twitter,1,0,0,0
09-01-2023 15:00,5231,Home Entertainment,131,Instagram,5,1,0,0
07-02-2023 11:00,6302,Laptops,121,Facebook,3,1,1,472
01-01-2023 21:00,6291,Laptops,107,Google,3,1,0,0
25-12-2023 09:00,1908,Accessories,165,Instagram,4,1,0,0
07-02-2023 6:00,6051,Laptops,113,Facebook,9,0,0,0
22-01-2023 10:00,3586,Wearables,104,Facebook,4,0,0,0
31-10-2023 22:00,2331,Home Entertainment,112,Instagram,5,1,1,185
24-07-2023 08:00,7851,Laptops,186,Google,5,0,0,0
24-11-2023 19:00,2806,Smartphones,176,Twitter,1,1,0,0
21-06-2023 05:00,1805,Smartphones,182,Twitter,7,0,0,0
27-10-2023 03:00,5147,Smartphones,123,Google,2,0,0,0
07-03-2023 0:00,1071,Smartphones,134,Twitter,6,1,1,205
22-02-2023 18:00,1027,Smartphones,177,Instagram,4,0,0,0
01-06-2023 14:00,9660,Smartphones,167,Twitter,5,1,0,0
23-05-2023 19:00,4983,Laptops,125,Twitter,5,1,1,187
19-07-2023 04:00,9955,Accessories,173,Google,4,0,0,0
22-03-2023 07:00,8055,Home Entertainment,137,Google,2,1,0,0
09-04-2023 4:00,7690,Smartphones,133,Google,8,1,0,0
19-07-2023 14:00,4832,Accessories,133,Google,1,1,0,0
13-01-2023 18:00,1559,Accessories,118,Google,9,0,0,0
29-11-2023 11:00,8957,Laptops,102,Google,6,0,0,0
02-06-2023 17:00,4831,Accessories,135,Google,4,1,0,0
22-10-2023 01:00,8344,Smartphones,103,Google,6,0,0,0
28-01-2023 13:00,6171,Laptops,125,Google,9,0,0,0
13-07-2023 12:00,1078,Laptops,174,Google,9,0,0,0
21-12-2023 07:00,5929,Smartphones,102,Google,3,1,0,0
02-05-2023 16:00,4647,Laptops,148,Instagram,8,1,1,249
17-09-2023 20:00,2031,Smartphones,108,Twitter,1,0,0,0
11-09-2023 6:00,8381,Laptops,145,Google,9,0,0,0
15-01-2023 16:00,3072,Smartphones,165,Facebook,7,1,0,0
19-10-2023 21:00,7911,Smartphones,113,Instagram,7,1,0,0
07-01-2023 14:00,7088,Laptops,102,Facebook,6,1,0,0
09-02-2023 20:00,2484,Accessories,101,Instagram,1,1,0,0
28-03-2023 07:00,6838,Smartphones,185,Twitter,2,0,0,0
25-12-2023 03:00,2550,Home Entertainment,192,Google,3,0,0,0
24-05-2023 21:00,6497,Smartphones,132,Google,1,0,0,0
06-10-2023 3:00,5682,Smartphones,199,Facebook,5,0,0,0
09-02-2023 19:00,2829,Smartphones,109,Facebook,5,1,0,0
20-09-2023 07:00,4751,Accessories,152,Google,6,1,1,83
13-03-2023 08:00,7081,Accessories,143,Twitter,7,0,0,0
15-07-2023 23:00,7601,Home Entertainment,137,Instagram,9,0,0,0
01-10-2023 11:00,5459,Smartphones,120,Google,7,1,1,417
23-08-2023 15:00,4856,Laptops,194,Instagram,6,1,1,87
28-02-2023 02:00,7182,Wearables,134,Instagram,9,1,1,265
17-07-2023 04:00,7083,Wearables,166,Google,2,1,0,0
04-06-2023 18:00,8970,Smartphones,182,Google,6,0,0,0
23-01-2023 01:00,3094,Wearables,121,Instagram,5,0,0,0
04-05-2023 6:00,7238,Accessories,119,Google,6,0,0,0
26-11-2023 08:00,4032,Smartphones,199,Facebook,1,1,0,0
30-05-2023 15:00,2548,Smartphones,182,Google,5,1,0,0
15-10-2023 07:00,9559,Laptops,167,Twitter,8,1,0,0
22-01-2023 21:00,1064,Accessories,195,Google,3,0,0,0
27-09-2023 21:00,4299,Smartphones,107,Google,3,1,0,0
01-01-2023 1:00,5849,Smartphones,150,Instagram,7,0,0,0
16-01-2023 14:00,6639,Smartphones,125,Google,7,1,0,0
13-07-2023 16:00,3035,Wearables,150,Google,2,1,1,81
09-04-2023 13:00,6674,Smartphones,164,Google,8,1,0,0
05-03-2023 13:00,3228,Accessories,125,Facebook,5,0,0,0
10-03-2023 14:00,6620,Wearables,146,Google,9,0,0,0
01-01-2023 13:00,1596,Wearables,142,Google,1,0,0,0
11-07-2023 15:00,4606,Accessories,108,Instagram,4,0,0,0
05-04-2023 22:00,4889,Accessories,134,Google,8,0,0,0
12-05-2023 11:00,4506,Laptops,181,Instagram,9,1,0,0
13-12-2023 17:00,2395,Laptops,118,Instagram,9,1,0,0
08-06-2023 22:00,8529,Smartphones,147,Instagram,1,1,0,0
15-05-2023 00:00,9303,Laptops,179,Google,1,1,0,0
09-12-2023 11:00,1452,Smartphones,127,Facebook,7,0,0,0
30-03-2023 01:00,8336,Laptops,102,Instagram,6,0,0,0
01-07-2023 12:00,3631,Accessories,117,Google,7,1,1,345
19-08-2023 23:00,3186,Laptops,112,Facebook,8,0,0,0
09-07-2023 19:00,6967,Laptops,126,Google,6,0,0,0
22-10-2023 06:00,7374,Wearables,139,Google,7,0,0,0
21-05-2023 14:00,6358,Accessories,138,Instagram,7,0,0,0
25-09-2023 22:00,5348,Smartphones,157,Facebook,7,1,0,0
25-05-2023 10:00,2459,Laptops,156,Facebook,2,1,0,0
09-05-2023 9:00,2942,Laptops,123,Google,3,0,0,0
27-01-2023 05:00,6422,Smartphones,192,Facebook,9,0,0,0
12-01-2023 5:00,6196,Accessories,121,Google,1,1,1,253
27-08-2023 12:00,1061,Laptops,150,Twitter,8,1,0,0
03-09-2023 17:00,2494,Wearables,189,Google,7,0,0,0
24-05-2023 00:00,2180,Accessories,183,Instagram,6,0,0,0
19-09-2023 12:00,7268,Smartphones,187,Twitter,1,1,0,0
03-09-2023 15:00,3788,Laptops,175,Google,9,1,1,51
24-10-2023 11:00,5636,Smartphones,181,Google,2,1,0,0
05-10-2023 8:00,5721,Smartphones,175,Instagram,5,1,1,244
24-01-2023 23:00,6710,Wearables,137,Instagram,9,0,0,0
20-10-2023 21:00,8702,Laptops,195,Google,8,1,0,0
12-09-2023 3:00,1105,Accessories,160,Instagram,4,1,0,0
14-05-2023 00:00,5087,Wearables,148,Instagram,8,1,0,0
13-05-2023 10:00,4925,Laptops,122,Facebook,9,1,0,0
10-09-2023 4:00,2908,Smartphones,103,Twitter,5,1,0,0
24-04-2023 22:00,3049,Wearables,175,Facebook,1,0,0,0
12-09-2023 20:00,9172,Laptops,180,Facebook,6,0,0,0
29-05-2023 16:00,4904,Accessories,184,Google,4,1,1,214
02-04-2023 19:00,4796,Home Entertainment,136,Twitter,6,0,0,0
27-02-2023 22:00,1292,Laptops,192,Google,1,1,0,0
14-03-2023 14:00,7266,Laptops,105,Google,4,0,0,0
22-03-2023 05:00,7370,Accessories,127,Instagram,5,0,0,0
26-01-2023 19:00,5860,Smartphones,107,Google,6,0,0,0
23-02-2023 02:00,4729,Home Entertainment,194,Facebook,5,1,0,0
09-02-2023 20:00,8962,Home Entertainment,119,Google,2,0,0,0
22-03-2023 19:00,6510,Accessories,115,Google,3,1,0,0
14-06-2023 17:00,9619,Smartphones,112,Facebook,5,1,0,0
10-02-2023 8:00,7761,Laptops,178,Facebook,7,0,0,0
12-01-2023 17:00,7110,Laptops,161,Instagram,4,1,0,0
18-09-2023 22:00,7955,Smartphones,176,Facebook,6,1,1,461
14-02-2023 02:00,1106,Smartphones,165,Facebook,9,0,0,0
28-06-2023 21:00,5754,Smartphones,152,Facebook,7,0,0,0
04-08-2023 18:00,6278,Accessories,183,Google,3,1,1,320
18-10-2023 20:00,7408,Accessories,127,Google,5,1,1,422
21-02-2023 05:00,8635,Home Entertainment,117,Instagram,9,1,0,0
11-07-2023 1:00,2225,Smartphones,106,Facebook,5,0,0,0
19-12-2023 19:00,5250,Smartphones,120,Google,3,1,0,0
25-04-2023 04:00,1895,Smartphones,140,Google,8,0,0,0
06-04-2023 9:00,2620,Home Entertainment,138,Instagram,7,0,0,0
21-02-2023 15:00,6088,Laptops,172,Twitter,5,1,0,0
12-08-2023 18:00,6419,Home Entertainment,109,Instagram,5,1,1,115
06-01-2023 5:00,2385,Wearables,130,Facebook,1,0,0,0
08-11-2023 9:00,3433,Smartphones,141,Instagram,8,0,0,0
11-08-2023 14:00,2301,Smartphones,176,Facebook,6,1,0,0
03-11-2023 7:00,7858,Laptops,168,Facebook,5,0,0,0
04-10-2023 14:00,9950,Smartphones,158,Instagram,7,1,0,0
01-10-2023 18:00,9938,Laptops,137,Google,2,1,0,0
16-05-2023 09:00,9784,Laptops,142,Instagram,3,1,0,0
13-11-2023 11:00,6644,Wearables,199,Google,9,1,0,0
20-09-2023 06:00,6088,Smartphones,101,Google,5,1,0,0
29-09-2023 23:00,6440,Smartphones,105,Instagram,6,1,0,0
28-08-2023 21:00,8493,Accessories,176,Facebook,8,1,0,0
24-03-2023 01:00,7291,Smartphones,128,Facebook,3,0,0,0
07-02-2023 3:00,4307,Laptops,177,Facebook,1,1,1,107
06-07-2023 6:00,9894,Smartphones,129,Twitter,4,1,0,0
26-10-2023 23:00,5708,Smartphones,188,Instagram,2,0,0,0
13-12-2023 16:00,1104,Wearables,139,Facebook,9,0,0,0
11-10-2023 20:00,4833,Accessories,198,Facebook,4,1,0,0
10-11-2023 7:00,1395,Smartphones,136,Facebook,9,1,1,132
12-07-2023 4:00,4517,Laptops,106,Instagram,7,0,0,0
19-02-2023 22:00,4291,Smartphones,149,Instagram,7,0,0,0
07-08-2023 6:00,3010,Smartphones,117,Google,1,1,0,0
11-09-2023 17:00,5537,Accessories,107,Facebook,2,1,0,0
18-09-2023 17:00,5968,Laptops,170,Google,7,0,0,0
18-11-2023 01:00,5762,Smartphones,197,Facebook,5,0,0,0
04-06-2023 23:00,2051,Smartphones,199,Google,7,0,0,0
13-01-2023 14:00,3841,Accessories,154,Instagram,3,1,0,0
11-02-2023 2:00,7618,Smartphones,147,Facebook,8,0,0,0
05-07-2023 0:00,5723,Home Entertainment,173,Instagram,4,0,0,0
24-07-2023 13:00,8472,Smartphones,157,Twitter,8,0,0,0
09-05-2023 0:00,8913,Smartphones,192,Twitter,6,1,1,475
11-05-2023 4:00,6524,Wearables,115,Google,9,1,0,0
05-12-2023 13:00,4584,Accessories,124,Google,6,0,0,0
18-05-2023 03:00,9539,Smartphones,128,Facebook,4,0,0,0
18-06-2023 01:00,2263,Laptops,107,Instagram,3,0,0,0
01-08-2023 17:00,5665,Laptops,183,Google,4,1,0,0
30-01-2023 07:00,9014,Accessories,199,Twitter,7,0,0,0
05-12-2023 21:00,2351,Smartphones,154,Facebook,8,0,0,0
24-01-2023 22:00,7980,Home Entertainment,151,Facebook,2,0,0,0
26-08-2023 16:00,8190,Laptops,190,Twitter,9,0,0,0
24-11-2023 00:00,4827,Accessories,176,Instagram,7,0,0,0
06-08-2023 0:00,9861,Accessories,125,Google,7,1,1,95
16-10-2023 12:00,3646,Smartphones,124,Facebook,4,1,0,0
09-06-2023 12:00,1266,Wearables,191,Instagram,7,0,0,0
15-05-2023 14:00,8434,Smartphones,172,Instagram,2,0,0,0
21-01-2023 08:00,2022,Smartphones,125,Instagram,3,1,0,0
24-10-2023 10:00,8947,Laptops,175,Google,2,1,1,268
13-05-2023 05:00,3037,Home Entertainment,189,Google,5,1,0,0
11-03-2023 11:00,9756,Laptops,146,Google,1,0,0,0
21-06-2023 10:00,8778,Home Entertainment,185,Google,2,0,0,0
29-05-2023 01:00,2059,Laptops,100,Google,6,1,0,0
20-11-2023 09:00,2424,Wearables,163,Instagram,6,1,0,0
11-02-2023 16:00,5123,Laptops,111,Google,8,1,0,0
27-02-2023 20:00,1219,Smartphones,123,Instagram,9,0,0,0
16-08-2023 02:00,1405,Wearables,129,Twitter,9,0,0,0
04-06-2023 16:00,3318,Smartphones,113,Google,7,1,0,0
26-02-2023 23:00,9983,Accessories,122,Facebook,1,1,1,84
08-12-2023 5:00,6058,Wearables,101,Google,4,1,0,0
19-01-2023 22:00,2309,Wearables,102,Google,7,0,0,0
26-04-2023 12:00,8621,Accessories,105,Facebook,2,1,1,391
05-06-2023 6:00,5929,Smartphones,182,Google,9,1,0,0
29-10-2023 08:00,9702,Laptops,120,Facebook,1,1,1,223
20-07-2023 06:00,9683,Accessories,119,Google,9,0,0,0
02-04-2023 6:00,2617,Wearables,120,Twitter,7,0,0,0
30-04-2023 19:00,2520,Smartphones,139,Google,6,0,0,0
22-08-2023 00:00,8892,Laptops,167,Google,7,1,1,325
02-03-2023 0:00,2583,Laptops,124,Facebook,2,0,0,0
10-09-2023 11:00,7704,Laptops,170,Google,2,1,1,82
20-10-2023 02:00,8988,Smartphones,170,Google,3,1,0,0
24-10-2023 13:00,7583,Smartphones,132,Google,6,0,0,0
05-05-2023 13:00,2575,Wearables,150,Instagram,1,0,0,0
17-09-2023 12:00,7935,Laptops,189,Facebook,4,0,0,0
27-09-2023 15:00,7176,Laptops,180,Google,8,0,0,0
30-04-2023 07:00,3613,Wearables,171,Instagram,8,0,0,0
19-02-2023 01:00,4892,Smartphones,189,Facebook,5,0,0,0
18-07-2023 08:00,9653,Laptops,178,Google,7,1,0,0
01-01-2023 11:00,7733,Laptops,119,Twitter,5,0,0,0
07-08-2023 20:00,5431,Accessories,118,Google,4,1,0,0
03-07-2023 7:00,9112,Accessories,170,Instagram,6,0,0,0
10-12-2023 2:00,2381,Laptops,155,Instagram,8,0,0,0
15-08-2023 21:00,4515,Accessories,155,Google,1,0,0,0
01-10-2023 18:00,5454,Laptops,100,Google,3,1,0,0
09-12-2023 4:00,8769,Wearables,138,Facebook,4,1,0,0
17-01-2023 22:00,7489,Laptops,136,Facebook,5,1,0,0
04-07-2023 15:00,9384,Wearables,117,Twitter,1,0,0,0
07-08-2023 11:00,4534,Smartphones,171,Google,9,0,0,0
30-09-2023 14:00,1755,Smartphones,178,Facebook,8,1,1,244
17-10-2023 00:00,3525,Accessories,105,Instagram,2,0,0,0
22-06-2023 18:00,1827,Laptops,121,Facebook,5,0,0,0
06-01-2023 20:00,5748,Laptops,110,Facebook,9,1,0,0
23-07-2023 10:00,3333,Accessories,189,Instagram,3,0,0,0
08-09-2023 12:00,5946,Smartphones,171,Facebook,5,0,0,0
10-02-2023 3:00,9302,Smartphones,108,Instagram,9,0,0,0
25-10-2023 23:00,9046,Laptops,112,Google,6,0,0,0
23-12-2023 20:00,9984,Wearables,102,Facebook,5,1,1,110
31-05-2023 10:00,8181,Laptops,166,Google,8,1,0,0
15-10-2023 06:00,4414,Accessories,106,Instagram,5,1,0,0
01-11-2023 15:00,7457,Smartphones,166,Instagram,9,1,0,0
05-01-2023 9:00,7749,Laptops,174,Facebook,3,0,0,0
19-08-2023 19:00,1296,Laptops,145,Google,1,0,0,0
10-10-2023 19:00,1568,Smartphones,157,Google,4,1,0,0
31-03-2023 01:00,6283,Smartphones,127,Google,7,1,0,0
05-07-2023 5:00,8664,Laptops,130,Facebook,3,1,0,0
28-05-2023 02:00,8511,Smartphones,151,Google,8,0,0,0
23-02-2023 14:00,6465,Smartphones,108,Facebook,2,0,0,0
21-10-2023 20:00,9263,Accessories,190,Instagram,9,0,0,0
02-06-2023 6:00,5382,Accessories,175,Facebook,3,1,0,0
23-10-2023 22:00,1065,Laptops,107,Facebook,6,0,0,0
09-04-2023 7:00,1879,Accessories,185,Twitter,7,1,1,196
04-12-2023 17:00,9259,Wearables,117,Google,5,1,1,135
26-12-2023 20:00,8222,Wearables,193,Facebook,5,0,0,0
26-09-2023 09:00,6069,Accessories,148,Google,1,1,0,0
30-07-2023 07:00,4239,Smartphones,110,Facebook,4,1,0,0
09-12-2023 19:00,1507,Smartphones,101,Instagram,1,0,0,0
05-08-2023 19:00,8704,Smartphones,128,Instagram,9,1,0,0
16-03-2023 22:00,2125,Accessories,154,Facebook,9,0,0,0
09-08-2023 11:00,1885,Smartphones,152,Google,5,0,0,0
17-08-2023 23:00,3841,Laptops,125,Google,5,0,0,0
19-09-2023 20:00,8975,Wearables,150,Instagram,5,0,0,0
31-10-2023 13:00,7565,Wearables,177,Instagram,7,0,0,0
24-02-2023 04:00,7083,Wearables,191,Google,6,1,0,0
14-10-2023 05:00,5870,Smartphones,198,Google,2,0,0,0
10-05-2023 1:00,3525,Home Entertainment,105,Instagram,3,1,1,267
12-07-2023 8:00,5215,Accessories,199,Twitter,5,1,0,0
01-01-2023 9:00,2938,Accessories,111,Facebook,7,0,0,0
28-08-2023 16:00,4232,Smartphones,133,Google,2,0,0,0
20-09-2023 07:00,4744,Home Entertainment,169,Google,4,1,0,0
20-07-2023 15:00,7221,Smartphones,163,Instagram,1,1,1,452
14-02-2023 16:00,4465,Smartphones,136,Facebook,7,0,0,0
15-05-2023 09:00,1440,Smartphones,136,Google,2,1,0,0
24-02-2023 20:00,1461,Accessories,107,Google,8,0,0,0
26-08-2023 11:00,9803,Accessories,136,Instagram,1,1,1,229
11-10-2023 15:00,6413,Home Entertainment,196,Google,2,1,1,457
06-10-2023 2:00,6755,Laptops,145,Facebook,8,0,0,0
03-06-2023 11:00,6012,Laptops,130,Twitter,5,1,0,0
29-10-2023 03:00,4163,Accessories,197,Twitter,5,1,0,0
17-05-2023 09:00,7752,Smartphones,110,Instagram,7,0,0,0
19-10-2023 16:00,1005,Laptops,135,Google,4,0,0,0
07-01-2023 1:00,5776,Smartphones,167,Google,9,1,0,0
28-07-2023 18:00,8038,Accessories,116,Google,3,0,0,0
07-05-2023 16:00,7414,Wearables,115,Google,8,1,0,0
21-01-2023 02:00,6739,Smartphones,129,Google,3,0,0,0
13-05-2023 11:00,4970,Laptops,138,Google,8,0,0,0
22-02-2023 01:00,3606,Smartphones,143,Facebook,1,0,0,0
27-01-2023 06:00,1098,Accessories,168,Facebook,7,1,0,0
29-04-2023 20:00,1525,Accessories,136,Google,1,1,0,0
11-02-2023 3:00,7337,Wearables,125,Google,2,0,0,0
14-11-2023 14:00,2180,Home Entertainment,191,Facebook,1,1,1,399
02-11-2023 7:00,9067,Home Entertainment,182,Google,3,1,0,0
15-02-2023 20:00,5491,Smartphones,120,Google,9,0,0,0
05-10-2023 4:00,6922,Accessories,191,Google,1,1,0,0
26-12-2023 16:00,4071,Wearables,118,Facebook,3,1,0,0
06-11-2023 5:00,6641,Accessories,199,Instagram,2,0,0,0
29-07-2023 00:00,8381,Wearables,110,Facebook,5,0,0,0
02-02-2023 1:00,3792,Laptops,118,Google,7,0,0,0
25-02-2023 23:00,5778,Laptops,168,Facebook,6,1,0,0
01-07-2023 14:00,1014,Smartphones,101,Google,5,0,0,0
10-10-2023 12:00,3415,Smartphones,124,Facebook,3,0,0,0
03-10-2023 2:00,3685,Accessories,189,Facebook,7,0,0,0
08-04-2023 21:00,9159,Laptops,129,Instagram,9,1,0,0
26-08-2023 11:00,8926,Accessories,116,Google,2,0,0,0
21-02-2023 17:00,5100,Smartphones,184,Google,6,1,1,386
16-02-2023 21:00,7374,Wearables,183,Google,5,1,0,0
09-10-2023 20:00,7004,Home Entertainment,117,Facebook,9,1,0,0
01-08-2023 13:00,6521,Accessories,179,Facebook,8,1,1,401
23-11-2023 19:00,8155,Smartphones,191,Google,9,1,1,370
04-01-2023 0:00,4297,Smartphones,175,Facebook,7,1,1,141
17-08-2023 00:00,3633,Accessories,139,Instagram,5,1,0,0
05-08-2023 5:00,4890,Home Entertainment,105,Google,4,0,0,0
14-04-2023 00:00,1791,Accessories,187,Google,8,1,1,427
30-01-2023 11:00,1151,Wearables,142,Instagram,2,1,0,0
17-03-2023 04:00,4063,Accessories,169,Facebook,1,1,1,219
07-10-2023 8:00,7367,Accessories,116,Google,3,1,0,0
04-06-2023 17:00,8904,Accessories,141,Instagram,7,1,1,171
30-07-2023 11:00,3091,Accessories,118,Instagram,1,1,0,0
14-04-2023 03:00,5599,Accessories,154,Google,5,0,0,0
31-05-2023 10:00,8408,Laptops,191,Facebook,5,0,0,0
27-06-2023 07:00,3977,Home Entertainment,128,Google,3,0,0,0
05-11-2023 5:00,1842,Wearables,153,Google,1,1,0,0
14-03-2023 07:00,4793,Accessories,170,Facebook,5,0,0,0
11-12-2023 2:00,2659,Accessories,182,Facebook,8,1,1,425
29-11-2023 11:00,9789,Laptops,107,Instagram,9,1,1,328
12-04-2023 4:00,6162,Wearables,107,Instagram,6,0,0,0
06-11-2023 10:00,7446,Home Entertainment,168,Google,1,0,0,0
22-12-2023 13:00,5270,Wearables,142,Facebook,5,0,0,0
07-08-2023 17:00,4603,Smartphones,197,Instagram,2,1,0,0
09-08-2023 11:00,7764,Wearables,149,Google,1,0,0,0
28-04-2023 09:00,2216,Laptops,184,Google,3,0,0,0
11-06-2023 10:00,3291,Accessories,103,Google,5,1,0,0
25-06-2023 11:00,4811,Home Entertainment,135,Google,9,0,0,0
28-01-2023 13:00,5993,Laptops,104,Facebook,7,0,0,0
21-05-2023 14:00,6142,Laptops,186,Facebook,6,1,0,0
09-01-2023 15:00,7862,Smartphones,118,Google,9,0,0,0
22-04-2023 01:00,7533,Smartphones,141,Google,6,1,1,164
14-04-2023 21:00,8526,Smartphones,114,Google,4,1,0,0
11-10-2023 21:00,3978,Laptops,157,Instagram,7,0,0,0
27-01-2023 08:00,6347,Home Entertainment,113,Google,2,1,1,449
09-05-2023 11:00,8933,Wearables,147,Facebook,2,1,1,292
04-06-2023 23:00,5595,Smartphones,171,Google,6,1,0,0
24-10-2023 19:00,7211,Accessories,172,Facebook,5,0,0,0
11-03-2023 23:00,3170,Wearables,174,Facebook,6,1,0,0
10-01-2023 20:00,9527,Laptops,181,Twitter,2,1,1,61
07-11-2023 6:00,4021,Home Entertainment,162,Instagram,2,0,0,0
05-07-2023 3:00,9970,Home Entertainment,154,Twitter,1,1,0,0
10-10-2023 2:00,8836,Laptops,131,Facebook,2,1,1,287
12-09-2023 3:00,2185,Wearables,135,Instagram,7,1,0,0
23-12-2023 11:00,4285,Accessories,184,Instagram,2,0,0,0
09-04-2023 16:00,4447,Laptops,190,Google,3,1,1,480
12-01-2023 21:00,4991,Wearables,184,Twitter,6,0,0,0
07-01-2023 4:00,5899,Wearables,174,Google,6,0,0,0
